initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve_25k,reserve_50k,ongoing_25k,ongoing_50k,ongoing_delta_50k_minus_25k,total_25k,total_50k,total_delta_50k_minus_25k
1000,200,monthly_current_slot_replacements,maximum,weekly,0,25100.0,50100.0,749859.45,659811.5,-90047.95,749859.45,659811.5,-90047.95
1000,200,monthly_current_slot_replacements,maximum,weekly,100,25200.0,50200.0,747859.65,659811.5,-88048.15,747859.65,659811.5,-88048.15
1000,200,monthly_current_slot_replacements,maximum,weekly,200,25300.0,50300.0,745859.65,659811.5,-86048.15,745859.65,659811.5,-86048.15
1000,200,monthly_current_slot_replacements,maximum,weekly,300,25400.0,50400.0,747859.65,659811.5,-88048.15,747859.65,659811.5,-88048.15
1000,200,monthly_current_slot_replacements,maximum,weekly,400,25500.0,50500.0,745859.65,659811.5,-86048.15,745859.65,659811.5,-86048.15
1000,200,monthly_current_slot_replacements,maximum,weekly,500,25600.0,50600.0,743303.65,659811.5,-83492.15,743303.65,659811.5,-83492.15
1000,200,monthly_current_slot_replacements,maximum,weekly,1000,26100.0,51100.0,731682.65,661867.3,-69815.35,731682.65,661867.3,-69815.35
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,26600.0,51600.0,637755.3,663976.3,26221.0,637755.3,663976.3,26221.0
1000,200,monthly_current_slot_replacements,maximum,weekly,1600,26700.0,51700.0,631240.35,663320.3,32079.95,631240.35,663320.3,32079.95
1000,200,monthly_current_slot_replacements,maximum,weekly,1700,26800.0,51800.0,620185.05,666577.3,46392.25,620185.05,666577.3,46392.25
1000,200,monthly_current_slot_replacements,maximum,weekly,1800,26900.0,51900.0,594603.85,675727.3,81123.45,594603.85,675727.3,81123.45
1000,200,monthly_current_slot_replacements,maximum,weekly,1900,27000.0,52000.0,577305.2,667894.3,90589.1,577305.2,667894.3,90589.1
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,27100.0,52100.0,568348.5,666167.3,97818.8,568348.5,666167.3,97818.8
1000,200,monthly_current_slot_replacements,maximum,weekly,2100,27200.0,52200.0,556602.3,658791.45,102189.15,556602.3,658791.45,102189.15
1000,200,monthly_current_slot_replacements,maximum,weekly,2200,27300.0,52300.0,564783.85,651449.45,86665.6,564783.85,651449.45,86665.6
1000,200,monthly_current_slot_replacements,maximum,weekly,2300,27400.0,52400.0,551161.85,619805.15,68643.3,551161.85,619805.15,68643.3
1000,200,monthly_current_slot_replacements,maximum,weekly,2400,27500.0,52500.0,571770.8,635485.25,63714.45,571770.8,635485.25,63714.45
1000,200,monthly_current_slot_replacements,maximum,weekly,2500,27600.0,52600.0,597308.9,617042.3,19733.4,597308.9,617042.3,19733.4
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,28100.0,53100.0,582162.95,575213.5,-6949.45,582162.95,575213.5,-6949.45
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,29100.0,54100.0,543567.55,528792.45,-14775.1,543567.55,528792.45,-14775.1
1000,200,monthly_current_slot_replacements,maximum,weekly,4900,30000.0,55000.0,502297.47,530225.76,27928.29,502297.47,530225.76,27928.29
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,30100.0,55100.0,498407.47,527212.12,28804.65,498407.47,527212.12,28804.65
1000,200,monthly_current_slot_replacements,maximum,weekly,6000,31100.0,56100.0,473605.69,502830.41,29224.72,503605.69,542830.41,39224.72
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,31600.0,56600.0,471237.28,501396.01,30158.73,559996.16,588123.19,28127.03
1000,200,monthly_current_slot_replacements,maximum,weekly,6800,31900.0,56900.0,464950.14,491623.57,26673.43,559396.15,584473.51,25077.36
1000,200,monthly_current_slot_replacements,maximum,weekly,7000,32100.0,57100.0,461080.19,483900.19,22820.0,559396.16,580993.25,21597.09
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,33100.0,58100.0,419327.13,464662.82,45335.69,538562.96,580993.23,42430.27
1000,200,monthly_current_slot_replacements,maximum,weekly,9000,34100.0,59100.0,393612.92,419628.41,26015.49,532763.37,557467.99,24704.62
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,35100.0,60100.0,363190.58,392819.59,29629.01,522367.35,550441.7,28074.35
1000,200,monthly_current_slot_replacements,maximum,weekly,12500,37600.0,62600.0,310044.15,327138.9,17094.75,518861.15,534593.09,15731.94
1000,200,monthly_current_slot_replacements,maximum,weekly,15000,40100.0,65100.0,230148.9,264114.35,33965.45,465483.72,521568.54,56084.82
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,50100.0,422950.0,424000.0,1050.0,589359.07,596347.49,6988.42
1000,200,monthly_current_slot_replacements,minimum,calendar_month,100,25200.0,50200.0,422950.0,424000.0,1050.0,589359.07,596347.49,6988.42
1000,200,monthly_current_slot_replacements,minimum,calendar_month,200,25300.0,50300.0,422950.0,424000.0,1050.0,589359.07,596347.49,6988.42
1000,200,monthly_current_slot_replacements,minimum,calendar_month,300,25400.0,50400.0,422950.0,424000.0,1050.0,589359.07,596347.49,6988.42
1000,200,monthly_current_slot_replacements,minimum,calendar_month,400,25500.0,50500.0,422950.0,424000.0,1050.0,589359.07,596347.49,6988.42
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,25600.0,50600.0,422950.0,424000.0,1050.0,589359.07,596347.49,6988.42
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,26100.0,51100.0,422950.0,424000.0,1050.0,589359.07,596347.49,6988.42
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,27100.0,52100.0,403700.0,424000.0,20300.0,577941.72,596347.49,18405.77
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2500,27600.0,52600.0,377900.0,414750.0,36850.0,562760.83,598606.52,35845.69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,27700.0,52700.0,365400.0,411000.0,45600.0,555380.3,599155.04,43774.74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,27800.0,52800.0,365200.0,411000.0,45800.0,555680.3,599155.04,43474.74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,27900.0,52900.0,384700.0,415750.0,31050.0,575711.69,603700.92,27989.23
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,28000.0,53000.0,382200.0,415750.0,33550.0,575711.69,606322.7,30611.01
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3000,28100.0,53100.0,381700.0,414750.0,33050.0,575711.69,606322.7,30611.01
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3100,28200.0,53200.0,377200.0,402750.0,25550.0,575711.69,600502.32,24790.63
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3200,28300.0,53300.0,375700.0,402250.0,26550.0,575711.69,600502.32,24790.63
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3300,28400.0,53400.0,369000.0,401000.0,32000.0,569394.75,600009.65,30614.9
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3400,28500.0,53500.0,369000.0,401000.0,32000.0,569394.75,600009.65,30614.9
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3500,28600.0,53600.0,366200.0,403750.0,37550.0,569522.23,603969.5,34447.27
1000,200,monthly_current_slot_replacements,minimum,calendar_month,4000,29100.0,54100.0,347200.0,378250.0,31050.0,559996.24,590639.9,30643.66
1000,200,monthly_current_slot_replacements,minimum,calendar_month,4900,30000.0,55000.0,332200.0,355250.0,23050.0,559996.24,584473.62,24477.38
1000,200,monthly_current_slot_replacements,minimum,calendar_month,5000,30100.0,55100.0,331200.0,354250.0,23050.0,559996.24,584473.62,24477.38
1000,200,monthly_current_slot_replacements,minimum,calendar_month,6000,31100.0,56100.0,315200.0,335750.0,20550.0,559996.24,584473.62,24477.38
1000,200,monthly_current_slot_replacements,minimum,calendar_month,6500,31600.0,56600.0,305200.0,325750.0,20550.0,559996.24,584473.62,24477.38
1000,200,monthly_current_slot_replacements,minimum,calendar_month,6800,31900.0,56900.0,301200.0,319750.0,18550.0,559996.24,584473.62,24477.38
1000,200,monthly_current_slot_replacements,minimum,calendar_month,7000,32100.0,57100.0,297700.0,314750.0,17050.0,559996.24,580993.35,20997.11
1000,200,monthly_current_slot_replacements,minimum,calendar_month,8000,33100.0,58100.0,267800.0,287750.0,19950.0,532963.43,562076.6,29113.17
1000,200,monthly_current_slot_replacements,minimum,calendar_month,9000,34100.0,59100.0,255100.0,269750.0,14650.0,525561.39,550441.76,24880.37
1000,200,monthly_current_slot_replacements,minimum,calendar_month,10000,35100.0,60100.0,240700.0,250250.0,9550.0,518861.15,534593.09,15731.94
1000,200,monthly_current_slot_replacements,minimum,calendar_month,12500,37600.0,62600.0,204700.0,216750.0,12050.0,515522.6,534593.09,19070.49
1000,200,monthly_current_slot_replacements,minimum,calendar_month,15000,40100.0,65100.0,147200.0,169000.0,21800.0,462730.12,519347.99,56617.87
1000,200,monthly_current_slot_replacements,minimum,daily,0,25100.0,50100.0,542600.0,575500.0,32900.0,542600.0,575500.0,32900.0
1000,200,monthly_current_slot_replacements,minimum,daily,100,25200.0,50200.0,542600.0,575500.0,32900.0,542600.0,575500.0,32900.0
1000,200,monthly_current_slot_replacements,minimum,daily,200,25300.0,50300.0,542600.0,575500.0,32900.0,542600.0,575500.0,32900.0
1000,200,monthly_current_slot_replacements,minimum,daily,300,25400.0,50400.0,542600.0,575500.0,32900.0,542600.0,575500.0,32900.0
1000,200,monthly_current_slot_replacements,minimum,daily,400,25500.0,50500.0,542600.0,575500.0,32900.0,542600.0,575500.0,32900.0
1000,200,monthly_current_slot_replacements,minimum,daily,500,25600.0,50600.0,542600.0,575500.0,32900.0,542600.0,575500.0,32900.0
1000,200,monthly_current_slot_replacements,minimum,daily,1000,26100.0,51100.0,542600.0,575500.0,32900.0,542600.0,575500.0,32900.0
1000,200,monthly_current_slot_replacements,minimum,daily,1500,26600.0,51600.0,589800.0,575500.0,-14300.0,589800.0,575500.0,-14300.0
1000,200,monthly_current_slot_replacements,minimum,daily,1600,26700.0,51700.0,589800.0,575500.0,-14300.0,589800.0,575500.0,-14300.0
1000,200,monthly_current_slot_replacements,minimum,daily,1700,26800.0,51800.0,605900.0,575500.0,-30400.0,605900.0,575500.0,-30400.0
1000,200,monthly_current_slot_replacements,minimum,daily,1800,26900.0,51900.0,592100.0,575500.0,-16600.0,592100.0,575500.0,-16600.0
1000,200,monthly_current_slot_replacements,minimum,daily,1900,27000.0,52000.0,579700.0,575500.0,-4200.0,579700.0,575500.0,-4200.0
1000,200,monthly_current_slot_replacements,minimum,daily,2000,27100.0,52100.0,577200.0,575500.0,-1700.0,577200.0,575500.0,-1700.0
1000,200,monthly_current_slot_replacements,minimum,daily,2100,27200.0,52200.0,573800.0,584500.0,10700.0,573800.0,584500.0,10700.0
1000,200,monthly_current_slot_replacements,minimum,daily,2200,27300.0,52300.0,573500.0,589250.0,15750.0,573500.0,589250.0,15750.0
1000,200,monthly_current_slot_replacements,minimum,daily,2300,27400.0,52400.0,567400.0,587250.0,19850.0,567400.0,587250.0,19850.0
1000,200,monthly_current_slot_replacements,minimum,daily,2400,27500.0,52500.0,574000.0,599250.0,25250.0,574000.0,599250.0,25250.0
1000,200,monthly_current_slot_replacements,minimum,daily,2500,27600.0,52600.0,573700.0,576500.0,2800.0,573700.0,576500.0,2800.0
1000,200,monthly_current_slot_replacements,minimum,daily,3000,28100.0,53100.0,543300.0,548850.0,5550.0,543300.0,548850.0,5550.0
1000,200,monthly_current_slot_replacements,minimum,daily,4000,29100.0,54100.0,511350.0,533100.0,21750.0,517350.0,539100.0,21750.0
1000,200,monthly_current_slot_replacements,minimum,daily,4900,30000.0,55000.0,488000.0,519500.0,31500.0,518000.0,521500.0,3500.0
1000,200,monthly_current_slot_replacements,minimum,daily,5000,30100.0,55100.0,487500.0,519500.0,32000.0,517500.0,521500.0,4000.0
1000,200,monthly_current_slot_replacements,minimum,daily,6000,31100.0,56100.0,472350.0,501800.0,29450.0,502350.0,541800.0,39450.0
1000,200,monthly_current_slot_replacements,minimum,daily,6300,31400.0,56400.0,461600.0,492600.0,31000.0,509955.99,561308.9,51352.91
1000,200,monthly_current_slot_replacements,minimum,daily,6400,31500.0,56500.0,462150.0,492800.0,30650.0,520947.98,564175.71,43227.73
1000,200,monthly_current_slot_replacements,minimum,daily,6500,31600.0,56600.0,462550.0,492800.0,30250.0,528660.97,564175.71,35514.74
1000,200,monthly_current_slot_replacements,minimum,daily,6600,31700.0,56700.0,461050.0,487000.0,25950.0,545280.87,567807.26,22526.39
1000,200,monthly_current_slot_replacements,minimum,daily,6700,31800.0,56800.0,461350.0,487400.0,26050.0,552429.92,574056.31,21626.39
1000,200,monthly_current_slot_replacements,minimum,daily,6800,31900.0,56900.0,458800.0,483250.0,24450.0,559996.24,584473.62,24477.38
1000,200,monthly_current_slot_replacements,minimum,daily,6900,32000.0,57000.0,457350.0,482800.0,25450.0,559996.24,584473.62,24477.38
1000,200,monthly_current_slot_replacements,minimum,daily,7000,32100.0,57100.0,456350.0,482800.0,26450.0,559996.24,584473.62,24477.38
1000,200,monthly_current_slot_replacements,minimum,daily,7100,32200.0,57200.0,453850.0,480850.0,27000.0,559996.24,584473.62,24477.38
1000,200,monthly_current_slot_replacements,minimum,daily,7200,32300.0,57300.0,452350.0,479950.0,27600.0,559396.24,584473.62,25077.38
1000,200,monthly_current_slot_replacements,minimum,daily,7300,32400.0,57400.0,448500.0,473650.0,25150.0,559396.24,584473.62,25077.38
1000,200,monthly_current_slot_replacements,minimum,daily,8000,33100.0,58100.0,412950.0,459550.0,46600.0,537565.47,580993.35,43427.88
1000,200,monthly_current_slot_replacements,minimum,daily,9000,34100.0,59100.0,388100.0,417200.0,29100.0,532963.43,559744.82,26781.39
1000,200,monthly_current_slot_replacements,minimum,daily,10000,35100.0,60100.0,355600.0,387300.0,31700.0,521400.05,550441.76,29041.71
1000,200,monthly_current_slot_replacements,minimum,daily,12500,37600.0,62600.0,303700.0,320750.0,17050.0,518861.15,534593.09,15731.94
1000,200,monthly_current_slot_replacements,minimum,daily,15000,40100.0,65100.0,224700.0,258500.0,33800.0,477020.61,521578.14,44557.53
1000,200,monthly_current_slot_replacements,minimum,weekly,0,25100.0,50100.0,589000.0,564000.0,-25000.0,589000.0,564000.0,-25000.0
1000,200,monthly_current_slot_replacements,minimum,weekly,100,25200.0,50200.0,589000.0,564000.0,-25000.0,589000.0,564000.0,-25000.0
1000,200,monthly_current_slot_replacements,minimum,weekly,200,25300.0,50300.0,589000.0,564000.0,-25000.0,589000.0,564000.0,-25000.0
1000,200,monthly_current_slot_replacements,minimum,weekly,300,25400.0,50400.0,589000.0,564000.0,-25000.0,589000.0,564000.0,-25000.0
1000,200,monthly_current_slot_replacements,minimum,weekly,400,25500.0,50500.0,589000.0,564000.0,-25000.0,589000.0,564000.0,-25000.0
1000,200,monthly_current_slot_replacements,minimum,weekly,500,25600.0,50600.0,589000.0,564000.0,-25000.0,589000.0,564000.0,-25000.0
1000,200,monthly_current_slot_replacements,minimum,weekly,1000,26100.0,51100.0,589000.0,564000.0,-25000.0,589000.0,564000.0,-25000.0
1000,200,monthly_current_slot_replacements,minimum,weekly,2000,27100.0,52100.0,541600.0,564000.0,22400.0,541600.0,564000.0,22400.0
1000,200,monthly_current_slot_replacements,minimum,weekly,3000,28100.0,53100.0,512100.0,534550.0,22450.0,512100.0,534550.0,22450.0
1000,200,monthly_current_slot_replacements,minimum,weekly,4000,29100.0,54100.0,488200.0,520900.0,32700.0,518200.0,558900.0,40700.0
1000,200,monthly_current_slot_replacements,minimum,weekly,4900,30000.0,55000.0,471450.0,503200.0,31750.0,501450.0,543200.0,41750.0
1000,200,monthly_current_slot_replacements,minimum,weekly,5000,30100.0,55100.0,471300.0,503900.0,32600.0,516955.99,560856.92,43900.93
1000,200,monthly_current_slot_replacements,minimum,weekly,5500,30600.0,55600.0,468500.0,497350.0,28850.0,559996.24,588623.29,28627.05
1000,200,monthly_current_slot_replacements,minimum,weekly,5600,30700.0,55700.0,468050.0,496900.0,28850.0,559996.24,588623.29,28627.05
1000,200,monthly_current_slot_replacements,minimum,weekly,5700,30800.0,55800.0,466050.0,496400.0,30350.0,559996.24,588123.29,28127.05
1000,200,monthly_current_slot_replacements,minimum,weekly,5800,30900.0,55900.0,463550.0,494450.0,30900.0,559996.24,588123.29,28127.05
1000,200,monthly_current_slot_replacements,minimum,weekly,5900,31000.0,56000.0,462650.0,493550.0,30900.0,559996.24,588123.29,28127.05
1000,200,monthly_current_slot_replacements,minimum,weekly,6000,31100.0,56100.0,458800.0,487250.0,28450.0,559996.24,588123.29,28127.05
1000,200,monthly_current_slot_replacements,minimum,weekly,6100,31200.0,56200.0,458350.0,486800.0,28450.0,559996.24,588123.29,28127.05
1000,200,monthly_current_slot_replacements,minimum,weekly,6200,31300.0,56300.0,456850.0,486800.0,29950.0,559996.24,588123.29,28127.05
1000,200,monthly_current_slot_replacements,minimum,weekly,6300,31400.0,56400.0,453850.0,484850.0,31000.0,559996.24,588123.29,28127.05
1000,200,monthly_current_slot_replacements,minimum,weekly,6400,31500.0,56500.0,452950.0,483950.0,31000.0,559996.24,588123.29,28127.05
1000,200,monthly_current_slot_replacements,minimum,weekly,6500,31600.0,56600.0,449100.0,477650.0,28550.0,559996.24,588123.29,28127.05
1000,200,monthly_current_slot_replacements,minimum,weekly,6800,31900.0,56900.0,445550.0,472200.0,26650.0,559396.24,584473.62,25077.38
1000,200,monthly_current_slot_replacements,minimum,weekly,7000,32100.0,57100.0,438800.0,461000.0,22200.0,559396.24,580993.35,21597.11
1000,200,monthly_current_slot_replacements,minimum,weekly,8000,33100.0,58100.0,399050.0,426900.0,27850.0,539165.47,566513.39,27347.92
1000,200,monthly_current_slot_replacements,minimum,weekly,9000,34100.0,59100.0,373550.0,397250.0,23700.0,532963.43,556143.8,23180.37
1000,200,monthly_current_slot_replacements,minimum,weekly,10000,35100.0,60100.0,342700.0,372050.0,29350.0,521400.05,550441.76,29041.71
1000,200,monthly_current_slot_replacements,minimum,weekly,12500,37600.0,62600.0,290200.0,307250.0,17050.0,518861.15,534593.09,15731.94
1000,200,monthly_current_slot_replacements,minimum,weekly,15000,40100.0,65100.0,213200.0,246000.0,32800.0,476520.61,521568.54,45047.93
1000,200,monthly_one,maximum,calendar_month,0,25100.0,50100.0,56614.3,84563.29,27948.99,56614.3,84563.29,27948.99
1000,200,monthly_one,maximum,calendar_month,1000,26100.0,51100.0,57341.5,83461.45,26119.95,57341.5,83461.45,26119.95
1000,200,monthly_one,maximum,calendar_month,2000,27100.0,52100.0,96043.5,82665.0,-13378.5,96043.5,82665.0,-13378.5
1000,200,monthly_one,maximum,calendar_month,3000,28100.0,53100.0,181222.45,260959.15,79736.7,181222.45,260959.15,79736.7
1000,200,monthly_one,maximum,calendar_month,4000,29100.0,54100.0,225029.02,301869.97,76840.95,225029.02,301869.97,76840.95
1000,200,monthly_one,maximum,calendar_month,4400,29500.0,54500.0,297784.15,314114.27,16330.12,297784.15,314114.27,16330.12
1000,200,monthly_one,maximum,calendar_month,4500,29600.0,54600.0,322139.31,311624.27,-10515.04,322139.31,311624.27,-10515.04
1000,200,monthly_one,maximum,calendar_month,4600,29700.0,54700.0,320189.31,309134.27,-11055.04,320189.31,309134.27,-11055.04
1000,200,monthly_one,maximum,calendar_month,4700,29800.0,54800.0,373417.36,414973.75,41556.39,373417.36,414973.75,41556.39
1000,200,monthly_one,maximum,calendar_month,4800,29900.0,54900.0,371487.36,413043.75,41556.39,371487.36,413043.75,41556.39
1000,200,monthly_one,maximum,calendar_month,4900,30000.0,55000.0,369557.36,411113.75,41556.39,369557.36,411113.75,41556.39
1000,200,monthly_one,maximum,calendar_month,5000,30100.0,55100.0,368628.31,409183.75,40555.44,370128.31,409183.75,39055.44
1000,200,monthly_one,maximum,calendar_month,5100,30200.0,55200.0,366791.69,407247.13,40455.44,368291.69,407247.13,38955.44
1000,200,monthly_one,maximum,calendar_month,5200,30300.0,55300.0,364951.7,405307.14,40355.44,366451.7,405307.14,38855.44
1000,200,monthly_one,maximum,calendar_month,5300,30400.0,55400.0,363111.7,403367.14,40255.44,364611.7,403367.14,38755.44
1000,200,monthly_one,maximum,calendar_month,5400,30500.0,55500.0,361271.7,401427.14,40155.44,362771.7,401427.14,38655.44
1000,200,monthly_one,maximum,calendar_month,6000,31100.0,56100.0,365770.74,410313.07,44542.33,448868.94,506988.49,58119.55
1000,200,monthly_one,maximum,calendar_month,6100,31200.0,56200.0,363834.78,408377.11,44542.33,448568.93,506988.48,58419.55
1000,200,monthly_one,maximum,calendar_month,6200,31300.0,56300.0,361894.78,406437.11,44542.33,448268.93,506988.48,58719.55
1000,200,monthly_one,maximum,calendar_month,6300,31400.0,56400.0,359954.78,404497.11,44542.33,447968.93,506988.48,59019.55
1000,200,monthly_one,maximum,calendar_month,6400,31500.0,56500.0,358014.78,402557.11,44542.33,447668.93,506988.48,59319.55
1000,200,monthly_one,maximum,calendar_month,6500,31600.0,56600.0,357940.38,400617.11,42676.73,460286.01,506988.48,46702.47
1000,200,monthly_one,maximum,calendar_month,6600,31700.0,56700.0,356000.38,398677.11,42676.73,451934.53,506988.48,55053.95
1000,200,monthly_one,maximum,calendar_month,6700,31800.0,56800.0,354060.38,396737.11,42676.73,451634.53,506988.48,55353.95
1000,200,monthly_one,maximum,calendar_month,6800,31900.0,56900.0,352120.38,394797.11,42676.73,451334.53,506988.48,55653.95
1000,200,monthly_one,maximum,calendar_month,6900,32000.0,57000.0,350180.38,392851.3,42670.92,451034.53,506988.48,55953.95
1000,200,monthly_one,maximum,calendar_month,7000,32100.0,57100.0,348240.38,390901.3,42660.92,450734.53,506988.48,56253.95
1000,200,monthly_one,maximum,calendar_month,7500,32600.0,57600.0,338540.38,381401.3,42860.92,444208.79,507238.48,63029.69
1000,200,monthly_one,maximum,calendar_month,7600,32700.0,57700.0,336600.38,379451.3,42850.92,443808.79,507238.48,63429.69
1000,200,monthly_one,maximum,calendar_month,7700,32800.0,57800.0,334660.38,377501.3,42840.92,443408.79,507238.48,63829.69
1000,200,monthly_one,maximum,calendar_month,7800,32900.0,57900.0,332720.38,375551.3,42830.92,443008.79,507238.48,64229.69
1000,200,monthly_one,maximum,calendar_month,7900,33000.0,58000.0,330780.38,373601.3,42820.92,442608.79,507238.48,64629.69
